hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
"https://www.agoda.com//hung-shen-hotel/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=5,8&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/49687595/0/2ef7914b5b85f995fddf70de8cc8abd0.jpg?ce=0&s=1024x768,Hung Shen Hotel,"Donggang, Pingtung, Taiwan ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 5-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Shops,Wi-Fi in public areas,Family room,Smoking area,Convenience store",5,8.3Excellent,27,1104
"https://www.agoda.com//love-hotel_2/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/382/3821310/3821310_17122111100060533821.jpg?ca=6&ce=1&s=1024x768,LOVE HOTEL,"No.25, Ln,42, Minzu Road, Pingtung City, Pintung Country, 90078, Pingtung City, Pingtung, Taiwan, 90078 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Pingtung City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area. ","Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Room service,Tours,Wi-Fi in public areas,Family room",2.5,8.2Excellent,879,1190
https://www.agoda.com//qilixiang-homestay/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/303702520.jpg?k=3396144dfe558f682c863a4ca98400f4c56a17dcfbdfed8812fc9edd86560494&o=,Qilixiang Homestay,"Chaozhou, Pingtung, Taiwan ","Conveniently situated in the Chaozhou part of Pingtung, this property puts you close to attractions and interesting dining options.","Contactless check-in/out,Family room,Smoke-free property,Cashless payment service,Air conditioning in public area,Non-smoking rooms,Chinese [Mandarin]",Not available,7.4Very good,183,1537
"https://www.agoda.com//roppongi-motel-jianhua/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/13565450/-1/e6be65cf3bbb685ece57690041c10b70.jpg?ca=12&ce=1&s=1024x768,Roppongi Motel JianHua,"No. 1, JianHua 3rd Rd., Pingtung City, Pingtung City, Pingtung, Taiwan, 90081 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Pingtung City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Restaurants,Tours",3,8.4Excellent,1152,1732
https://www.agoda.com//dong-gang-li-yuan-homestay/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/208124689.jpg?k=674143d089d8ef04a3cbbca78be24166c1e2f4246d69ac40474737b2b1df3d72&o=,Dong Gang Li Yuan Homestay,"Donggang, Pingtung, Taiwan ","Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Luggage storage,Bicycles,Tours,Wi-Fi in public areas,Family room,Smoking area",Not available,8.5Excellent,220,1076
https://www.agoda.com//xiaoping-light-brigade-h50750207/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,,Xiaoping Light Brigade,"Donggang, Pingtung, Taiwan ","Get your trip off to a great start with a stay at this property, which offers car park free of charge. Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area. ","Car park,Smoking area,Disinfected following Agoda or health guidelines,Contactless check-in/check-out,Refrigerator,Body wash,Fans (ceiling or portable)",Not available,8.4Excellent,1,1294
"https://www.agoda.com//sanfeng-homestay/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467",https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/264491288.jpg?k=206f259046ff603b5bdece81fb64ff36c6e91f140b183cc2ec1c30b20b5526fc&o=,霧台山豐民宿,"Wutai Township, Pingtung, Taiwan ","Conveniently situated in the Wutai Township part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Family room,Car park [nearby],Smoke-free property,Air conditioning in public area,Non-smoking rooms,Garden,Chinese [Mandarin]",Not available,8.4Excellent,158,1633
https://www.agoda.com//fu-kuang-hotel_2/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://pix8.agoda.net/hotelImages/369/3691266/3691266_17122017300060515214.jpg?ca=6&ce=1&s=1024x768,Fu Kuang Hotel,"No.19-7, Gongyuan Rd.,, Pingtung City, Pingtung, Taiwan, 90054 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Pingtung City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 3-star property features restaurant to make your stay more indulgent and memorable.","Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Breakfast [free],Laundry service,Restaurants,Room service",3,8.0Excellent,2002,1212
https://www.agoda.com//neptune-bnb/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://pix8.agoda.net/hotelImages/1192860/-1/a1710d6515c439014a4e739a0d54e72c.jpg?ce=0&s=1024x768,Neptune BnB,"Donggang, Pingtung, Taiwan ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  As an added bonus, restaurant is provided on-site to conveniently serve your needs.","Front desk [24-hour],Pets allowed,Car park,Free Wi-Fi in all rooms!,Luggage storage,Contactless check-in/out,Kitchen,Shops",2,8.3Excellent,102,2205
https://www.agoda.com//sailing-inn/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/375312294.jpg?k=9829dbe0c11d1720edd2d09c975f57a99dc3259e0d096c153a45e7c93889c850&o=,Sailing Inn,"No. 3-29, Datan Road, Donggang, Pingtung, Taiwan, 928 ","Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Wi-Fi in public areas,Family room,Car park [nearby],CCTV outside property,CCTV in common areas,Terrace",Not available,7.1Very good,9,14348
"https://www.agoda.com//th-hotel/hotel/chiayi-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=7,8,-1&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/27937376/-1/c132b667926dfe7b76247b3b6aed5289.jpg?ce=0&s=1024x768,TH HOTEL,"No. 5, Yanfa 1st Rd., Changzhi Township, Pingtung County 908126, Taiwan (R.O.C.), Pingtung City, Pingtung, Taiwan, 908126 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Pingtung City part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 4-star property features restaurant to make your stay more indulgent and memorable.","Front desk [24-hour],Car park,Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Restaurants,Laundry service,Tours",4,8.4Excellent,781,1981
https://www.agoda.com//2-2-30/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/339226647.jpg?k=01f0b544b50838f85047522167d5585ac761af25798f9a67a9caf0822f19f1f6&o=,養生無憂村 採果樂 再送藝術扇子,"Chaozhou, Pingtung, Taiwan ","Experience a perfect private villa stay here at 養生無憂村 採果樂 再送藝術扇子. Conveniently situated in the Chaozhou part of Pingtung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Contactless check-in/out,Restaurants,Shared kitchen,Body thermometer,Doctor/nurse on call,First aid kit",Not available,8.6Excellent,13,4416
https://www.agoda.com//h50623782/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/527625252.jpg?k=192aea16a8d838c46444cb0c51513f3fa6a9f905fab73a231c8efbf1e8166c33&o=,全新民宿 免費停車 市中心,"Chaozhou, Pingtung, Taiwan ","Conveniently situated in the Chaozhou part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Wi-Fi in public areas,Family room,Smoke-free property,Staff trained in safety protocol,Cashless payment service,Air conditioning in public area",Not available,9.0Exceptional,13,1371
https://www.agoda.com//jia-lin-homestay/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/94189204.jpg?k=3855989435db5dff3c0ee4c2d130ffde7dc0f143e3a7387a409f2366f2f54b59&o=,Jia Lin Homestay,"No. 80-5, Jialian Road, Donggang, Pingtung, Taiwan, 92848 ","Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Luggage storage,Bicycles,Laundry service,Wi-Fi in public areas,Family room,Car park [nearby]",Not available,9.1Exceptional,14,2085
https://www.agoda.com//jia-jia-min-su/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/328539074.jpg?k=b62db9e00d2cca98fc25b62dc82d0a6db94d6857e9abeb1b93aa37539d13b299&o=,佳家民宿,"Linbian, Pingtung, Taiwan ","Conveniently situated in the Linbian part of Pingtung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Wi-Fi in public areas,Family room,Daily housekeeping,Smoke-free property,Air conditioning in public area",Not available,7.8Very good,110,1348
https://www.agoda.com//h45899214/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=6&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/491794930.jpg?k=d32f31c564291480e8f5e038ae5c78877b650c510d21c2d062183ddd79697678&o=,星河汽車旅館潮州館,"竹田鄉竹南村潮州路2—1號, Chaozhou, Pingtung, Taiwan, 911 ","Conveniently situated in the Chaozhou part of Pingtung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Wi-Fi in public areas,Security [24-hour],Body thermometer",Not available,8.0Excellent,20,1553
"https://www.agoda.com//h13861377/hotel/kenting-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16,8&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/27940790/-1/42a7bcec0a7b3c0508c2744df89d69a7.jpg?ca=21&ce=0&s=1024x768,Meet Secret B&B,"Donggang, Pingtung, Taiwan ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Luggage storage,Wi-Fi in public areas,Family room,Rental car,Smoke-free property,Body thermometer,Daily disinfection in common areas",3,8.5Excellent,884,3142
https://www.agoda.com//da-yi-train-homestay/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/331198993.jpg?k=c13623cab04869a185b4b86bd1e18305da27b619eb918084a5b8caefaf2f1f53&o=,Da Yi Train Homestay,"Donggang, Pingtung, Taiwan ","Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Room service,Wi-Fi in public areas,Family room,Daily housekeeping,Smoke-free property",3,7.5Very good,188,2070
https://www.agoda.com//h47637070/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/534726587.jpg?k=a0de605cae546f44c66988095d9bfea67ed5afd4941eae49ca72a2c27497ac4f&o=,愛琴海岸精品民宿,"No. 7, Dexing Road, Fangliao, Pingtung, Taiwan, 940 ","Conveniently situated in the Fangliao part of Pingtung, this property puts you close to attractions and interesting dining options.","Airport transfer,Shuttle service,Free Wi-Fi in all rooms!,Front desk [24-hour],Golf course [on-site],Swimming pool [outdoor],Check-in/out [express],BBQ facilities",Not available,9.8Exceptional,33,5467
https://www.agoda.com//sinyuange-b-b/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=cc623997-5469-46ed-b666-8044dd91b467,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/112148476.jpg?k=720d9cfab1905573552512b8240409290dd34509b46a2d989ab06e061a7f69a9&o=,Sinyuange B&B,"No. 152-3, Xianji Road, Xinyuan Township, Pingtung, Taiwan, 932 ","Conveniently situated in the Xinyuan Township part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,BBQ facilities,Bicycles,Coffee shop,Restaurants,Wi-Fi in public areas,Family room",Not available,7.8Very good,22,2082
"https://www.agoda.com//h35722255/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16,8&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/36418384/0/81a7a59f41eda87b8df42b16866bc1e0.jpg?ce=0&s=1024x768,Towards The Bay,"Donggang, Pingtung, Taiwan ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Donggang part of Pingtung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Check-in [24-hour],Bicycles,Wi-Fi in public areas,Family room,Smoking area",3,9.1Exceptional,165,3823
https://www.agoda.com//h48917497/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/515494135.jpg?k=651b4b00b5f89cd95b62039cceae481775f11c7ab5aa9164dd7d6b5e50e6f1f9&o=,Hello,"Fangliao, Pingtung, Taiwan ","Conveniently situated in the Fangliao part of Pingtung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Check-in/out [private],Wi-Fi in public areas,Family room,Smoking area,Daily housekeeping,Smoke-free property",Not available,9.0Exceptional,13,1177
"https://www.agoda.com//fish-hotel-pingtung_2/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16,8&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732",https://pix8.agoda.net/hotelImages/4520611/-1/6914497accaa978d57c3ac9efd3ba981.jpg?ca=10&ce=1&s=1024x768,Fish hotel - pingtung,"No.255, Minsheng Road., Pingtung City, Pingtung, Taiwan, 90041 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Pingtung City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  Rated with 4 stars, this high-quality property provides guests with access to restaurant and fitness center on-site.","Front desk [24-hour],Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Fitness center,Game room,Restaurants",4,8.2Excellent,4192,2626
https://www.agoda.com//wemeet-boutique-hotel-pintung/hotel/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://pix8.agoda.net/hotelImages/1156652/-1/408fc715890f47c4842064302f9d1008.jpg?ca=9&ce=1&s=1024x768,Wemeet Boutique Hotel Pintung,"9,10F., No.25, Fuxing Rd., Pingtung City, Pingtung, Taiwan, 90078 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Pingtung City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Dapeng Bay National Scenic Area.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Tours,Wi-Fi in public areas,Family room",3,8.2Excellent,2818,3220
https://www.agoda.com//h38004475/hotel/all/pingtung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c9edfe18-12db-42aa-a08c-a0936685a732,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/438307509.jpg?k=65c7e0f364cf26fa071fc4197f2a80a30825736ffb11e02bd5e34664b61f7146&o=,蘇馬利萬巒民宿,"Chaozhou, Pingtung, Taiwan ","Conveniently situated in the Chaozhou part of Pingtung, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Shuttle service,Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Bicycles,Laundry service",Not available,8.7Excellent,50,536
